"Team1","Team2","Player1","Player2","Player3","Player4","Salary","Proj","Value"
"CIN","PHI","Jonathan India","Kyle Farmer","Jean Segura","Nick Castellanos",17100,39.2,2.3
"CIN","PHI","Jonathan India","Mike Moustakas","Kyle Schwarber","Nick Castellanos",17300,39.2,2.3
"COL","PHI","Brendan Rodgers","Charlie Blackmon","Jean Segura","Rhys Hoskins",17600,39.2,2.2
"COL","PHI","Kris Bryant","Sam Hilliard","Jean Segura","Nick Castellanos",17400,39.2,2.3
"COL","PHI","Jose Iglesias","Ryan McMahon","Kyle Schwarber","Nick Castellanos",19300,39.2,2
"COL","PHI","Jose Iglesias","Sam Hilliard","Bryce Harper","Rhys Hoskins",17900,39.2,2.2
"HOU","PHI","Alex Bregman","Michael Brantley","J.T. Realmuto","Matt Vierling",17600,39.2,2.2
"LAA","PHI","Brandon Marsh","Taylor Ward","Nick Castellanos","Rhys Hoskins",18300,39.2,2.1
"LAA","PHI","Jo Adell","Taylor Ward","J.T. Realmuto","Rhys Hoskins",18400,39.2,2.1
"LAA","PHI","Jared Walsh","Matt Duffy","Bryce Harper","Rhys Hoskins",19700,39.2,2
"LAD","PHI","Freddie Freeman","Trea Turner","Bryce Harper","Garrett Stubbs",19800,39.2,2
"MIL","PHI","Lorenzo Cain","Willy Adames","Bryce Harper","Johan Camargo",16600,39.2,2.4
"MIL","PHI","Andrew McCutchen","Lorenzo Cain","Jean Segura","Kyle Schwarber",17300,39.2,2.3
"MIL","PHI","Lorenzo Cain","Rowdy Tellez","Didi Gregorius","J.T. Realmuto",16400,39.2,2.4
"NYM","PHI","James McCann","Robinson Cano","J.T. Realmuto","Jean Segura",16800,39.2,2.3
"NYM","PHI","Pete Alonso","Tomas Nido","Bryce Harper","Kyle Schwarber",19300,39.2,2
"NYM","PHI","Eduardo Escobar","Matt Reynolds","Bryce Harper","J.T. Realmuto",18300,39.2,2.1
"NYM","PHI","Eduardo Escobar","Nick Plummer","Bryce Harper","J.T. Realmuto",18300,39.2,2.1
"OAK","PHI","Sheldon Neuse","Stephen Vogt","Bryce Harper","J.T. Realmuto",18100,39.2,2.2
"PHI","TB","Bryce Harper","Nick Castellanos","Harold Ramirez","Josh Lowe",19000,39.2,2.1
"PHI","SD","Bryce Harper","Rhys Hoskins","Eric Hosmer","Jurickson Profar",17500,39.2,2.2
"PHI","SD","Didi Gregorius","J.T. Realmuto","Austin Nola","Ha-Seong Kim",16800,39.2,2.3
"PHI","SD","J.T. Realmuto","Matt Vierling","Austin Nola","Trent Grisham",15800,39.2,2.5
"PHI","SF","Didi Gregorius","Rhys Hoskins","Mike Yastrzemski","Wilmer Flores",18200,39.2,2.2
"PHI","WSH","Kyle Schwarber","Matt Vierling","Josh Bell","Juan Soto",19100,39.2,2.1
"PHI","TB","Johan Camargo","Rhys Hoskins","Brandon Lowe","Randy Arozarena",18500,39.2,2.1
"SF","WSH","Brandon Belt","Steven Duggar","Juan Soto","Nelson Cruz",18700,39.2,2.1
"CHC","PHI","Frank Schwindel","Michael Hermosillo","J.T. Realmuto","Jean Segura",17300,39.2,2.3
"CIN","PHI","Mike Moustakas","Tommy Pham","J.T. Realmuto","Jean Segura",15000,39.2,2.6
"MIL","PHI","Andrew McCutchen","Kolten Wong","J.T. Realmuto","Matt Vierling",16400,39.2,2.4
"ARI","PHI","Sergio Alcantara","Seth Beer","Didi Gregorius","J.T. Realmuto",16200,39.2,2.4
"ATL","PHI","Adam Duvall","Ozzie Albies","Didi Gregorius","Kyle Schwarber",18800,39.2,2.1
"ATL","PHI","Orlando Arcia","Ozzie Albies","Jean Segura","Rhys Hoskins",16900,39.2,2.3
"ATL","PHI","Austin Riley","Guillermo Heredia","Bryce Harper","Nick Castellanos",18500,39.2,2.1
"CHC","PHI","Patrick Wisdom","Willson Contreras","Jean Segura","Kyle Schwarber",19000,39.2,2.1
"CIN","PHI","Jake Fraley","Jonathan India","Nick Castellanos","Rhys Hoskins",17300,39.2,2.3
"COL","WSH","C.J. Cron","Kris Bryant","Juan Soto","Nelson Cruz",19500,39.2,2
"COL","PHI","Alan Trejo","Randal Grichuk","Bryce Harper","Kyle Schwarber",17200,39.2,2.3
"HOU","PHI","Alex Bregman","Martin Maldonado","J.T. Realmuto","Rhys Hoskins",18700,39.2,2.1
"LAA","PHI","Jared Walsh","Tyler Wade","Didi Gregorius","J.T. Realmuto",17400,39.2,2.3
"LAA","PHI","Andrew Velazquez","Jared Walsh","Jean Segura","Rhys Hoskins",16400,39.2,2.4
"LAA","PHI","Anthony Rendon","Tyler Wade","Bryce Harper","Didi Gregorius",17900,39.2,2.2
"LAD","PHI","Gavin Lux","Mookie Betts","Didi Gregorius","Nick Castellanos",19400,39.2,2
"NYM","PHI","Dominic Smith","Pete Alonso","Jean Segura","Rhys Hoskins",17900,39.2,2.2
"OAK","PHI","Billy McKinney","Cristian Pache","Jean Segura","Nick Castellanos",15500,39.2,2.5
"PHI","TB","Bryce Harper","Jean Segura","Brett Phillips","Wander Franco",18700,39.2,2.1
"PHI","TB","J.T. Realmuto","Kyle Schwarber","Francisco Mejia","Randy Arozarena",19300,39.2,2
"PHI","TB","Bryce Harper","Didi Gregorius","Brandon Lowe","Brett Phillips",19400,39.2,2
"PHI","SD","Kyle Schwarber","Rhys Hoskins","Jurickson Profar","Wil Myers",16600,39.2,2.4
"PHI","SD","Didi Gregorius","J.T. Realmuto","Jorge Alfaro","Manny Machado",18900,39.2,2.1
"PHI","SD","Bryce Harper","Johan Camargo","Ha-Seong Kim","Jake Cronenworth",15800,39.2,2.5
"PHI","WSH","J.T. Realmuto","Matt Vierling","Lane Thomas","Maikel Franco",14500,39.2,2.7
"SF","WSH","Brandon Belt","Brandon Crawford","Maikel Franco","Nelson Cruz",18000,39.2,2.2
"CHC","PHI","Clint Frazier","Patrick Wisdom","Bryce Harper","Matt Vierling",17000,39.2,2.3
"HOU","PHI","Alex Bregman","Jose Altuve","J.T. Realmuto","Matt Vierling",19100,39.2,2.1
"LAA","PHI","Jack Mayfield","Jose Rojas","Bryce Harper","J.T. Realmuto",17500,39.2,2.2
"LAD","PHI","Freddie Freeman","Gavin Lux","Bryce Harper","Johan Camargo",17100,39.2,2.3
"PHI","PIT","J.T. Realmuto","Nick Castellanos","Dan Vogelbach","Michael Chavis",19500,39.2,2
"PHI","WSH","Bryce Harper","Didi Gregorius","Nelson Cruz","Yadiel Hernandez",18300,39.2,2.1
"PHI","PIT","Bryce Harper","Didi Gregorius","Michael Chavis","Yoshi Tsutsugo",17600,39.2,2.2
"ARI","SF","Daulton Varsho","David Peralta","Brandon Belt","Brandon Crawford",17700,39.2,2.2
"ARI","SF","Ketel Marte","Pavin Smith","Brandon Belt","Brandon Crawford",18700,39.2,2.1
"PHI","PIT","Kyle Schwarber","Rhys Hoskins","Ke'Bryan Hayes","Kevin Newman",19700,39.2,2
"PHI","SD","Bryce Harper","Johan Camargo","Ha-Seong Kim","Luke Voit",14900,39.2,2.6
"PHI","TB","Didi Gregorius","Nick Castellanos","Brandon Lowe","Manuel Margot",19300,39.2,2
"PHI","SF","Didi Gregorius","Nick Castellanos","Joc Pederson","Wilmer Flores",17900,39.2,2.2
"PHI","WSH","Didi Gregorius","Kyle Schwarber","Cesar Hernandez","Josh Bell",18700,39.2,2.1
"ARI","TB","Ketel Marte","Seth Beer","Brandon Lowe","Wander Franco",19500,39.2,2
"ARI","PHI","Carson Kelly","David Peralta","Bryce Harper","Johan Camargo",16200,39.2,2.4
"BAL","PHI","Austin Hays","Trey Mancini","Kyle Schwarber","Rhys Hoskins",16900,39.2,2.3
"CHC","PHI","Nick Madrigal","Nico Hoerner","J.T. Realmuto","Kyle Schwarber",18400,39.2,2.1
"CHC","PHI","Ian Happ","Nico Hoerner","J.T. Realmuto","Rhys Hoskins",18500,39.2,2.1
"CHC","PHI","Ian Happ","Rafael Ortega","J.T. Realmuto","Nick Castellanos",19500,39.2,2
"COL","PHI","Charlie Blackmon","Jose Iglesias","J.T. Realmuto","Jean Segura",17600,39.2,2.2
"COL","PHI","Brendan Rodgers","Jose Iglesias","Nick Castellanos","Rhys Hoskins",18800,39.2,2.1
"LAA","WSH","Jared Walsh","Shohei Ohtani","Cesar Hernandez","Nelson Cruz",18400,39.2,2.1
"LAA","PHI","Andrew Velazquez","Jose Rojas","Kyle Schwarber","Nick Castellanos",16400,39.2,2.4
"LAA","PHI","Brandon Marsh","Max Stassi","Bryce Harper","Didi Gregorius",18400,39.2,2.1
"LAD","PHI","Edwin Rios","Freddie Freeman","J.T. Realmuto","Matt Vierling",15400,39.2,2.5
"LAD","PHI","Cody Bellinger","Max Muncy","Nick Castellanos","Rhys Hoskins",19300,39.2,2
"MIL","PHI","Kolten Wong","Mike Brosseau","Bryce Harper","Nick Castellanos",19200,39.2,2
"NYM","PHI","Jeff McNeil","Mark Canha","Bryce Harper","J.T. Realmuto",18700,39.2,2.1
"OAK","PHI","Jed Lowrie","Sean Murphy","Didi Gregorius","Jean Segura",17800,39.2,2.2
"OAK","PHI","Jed Lowrie","Seth Brown","Didi Gregorius","Jean Segura",16400,39.2,2.4
"OAK","PHI","Stephen Vogt","Tony Kemp","J.T. Realmuto","Nick Castellanos",18400,39.2,2.1
"PHI","TB","Bryce Harper","Rhys Hoskins","Brett Phillips","Mike Zunino",19100,39.2,2.1
"PHI","SD","Bryce Harper","Jean Segura","Ha-Seong Kim","Matt Beaty",15600,39.2,2.5
"PHI","TB","Jean Segura","Nick Castellanos","Manuel Margot","Wander Franco",18600,39.2,2.1
"PHI","PIT","Jean Segura","Nick Castellanos","Jake Marisnick","Michael Chavis",15800,39.2,2.5
"BAL","PHI","Austin Hays","Cedric Mullins","Didi Gregorius","Nick Castellanos",18900,39.2,2.1
"COL","PHI","Elias Diaz","Randal Grichuk","Jean Segura","Nick Castellanos",17300,39.2,2.3
"HOU","PHI","Martin Maldonado","Yordan Alvarez","J.T. Realmuto","Jean Segura",18000,39.2,2.2
"PHI","TB","Nick Castellanos","Rhys Hoskins","Manuel Margot","Mike Zunino",19000,39.2,2.1
"ARI","SF","David Peralta","Ketel Marte","Brandon Belt","Joc Pederson",17500,39.1,2.2
"ARI","PHI","Daulton Varsho","Jordan Luplow","J.T. Realmuto","Nick Castellanos",18500,39.1,2.1
"ATL","PHI","Marcell Ozuna","Orlando Arcia","Bryce Harper","Didi Gregorius",17100,39.1,2.3
"BAL","PHI","Cedric Mullins","Trey Mancini","Bryce Harper","Johan Camargo",16400,39.1,2.4
"BAL","PHI","Anthony Santander","Trey Mancini","Kyle Schwarber","Nick Castellanos",17600,39.1,2.2
"BAL","PHI","Austin Hays","Robinson Chirinos","J.T. Realmuto","Kyle Schwarber",16800,39.1,2.3
"BAL","PHI","Jorge Mateo","Robinson Chirinos","Bryce Harper","Jean Segura",15800,39.1,2.5
"CIN","PHI","Tommy Pham","Tyler Stephenson","Jean Segura","Rhys Hoskins",15400,39.1,2.5
"CIN","PHI","Kyle Farmer","Tyler Stephenson","J.T. Realmuto","Jean Segura",15800,39.1,2.5
"CIN","PHI","Mike Moustakas","Tyler Stephenson","J.T. Realmuto","Kyle Schwarber",16000,39.1,2.4
"COL","PHI","Jose Iglesias","Randal Grichuk","Bryce Harper","Didi Gregorius",17700,39.1,2.2
"LAA","PHI","Jared Walsh","Taylor Ward","Didi Gregorius","J.T. Realmuto",18400,39.1,2.1
"LAA","PHI","Anthony Rendon","Taylor Ward","Bryce Harper","Didi Gregorius",18900,39.1,2.1
"LAD","PHI","Mookie Betts","Trea Turner","Jean Segura","Matt Vierling",18300,39.1,2.1
"LAD","PHI","Cody Bellinger","Will Smith","Matt Vierling","Nick Castellanos",15900,39.1,2.5
"LAD","PHI","Cody Bellinger","Justin Turner","Jean Segura","Rhys Hoskins",16900,39.1,2.3
"MIL","PHI","Andrew McCutchen","Mike Brosseau","Bryce Harper","Nick Castellanos",19500,39.1,2
"NYM","PHI","James McCann","Starling Marte","Jean Segura","Kyle Schwarber",19100,39.1,2
"NYM","PHI","Francisco Lindor","Tomas Nido","Bryce Harper","Kyle Schwarber",19800,39.1,2
"OAK","PHI","Austin Allen","Elvis Andrus","Bryce Harper","Nick Castellanos",18000,39.1,2.2
"PHI","SD","Bryce Harper","Matt Vierling","Jorge Alfaro","Wil Myers",15800,39.1,2.5
"PHI","SD","Kyle Schwarber","Rhys Hoskins","Jake Cronenworth","Jurickson Profar",17700,39.1,2.2
"PHI","WSH","Jean Segura","Kyle Schwarber","Alcides Escobar","Josh Bell",19000,39.1,2.1
"PHI","SF","J.T. Realmuto","Matt Vierling","Joey Bart","Mike Yastrzemski",15500,39.1,2.5
"LAA","SF","Jared Walsh","Shohei Ohtani","Brandon Belt","Darin Ruf",18300,39.1,2.1
"ATL","PHI","Matt Olson","Ozzie Albies","J.T. Realmuto","Johan Camargo",18000,39.1,2.2
"ATL","PHI","Adam Duvall","Marcell Ozuna","Bryce Harper","Johan Camargo",16500,39.1,2.4
"ATL","PHI","Austin Riley","Dansby Swanson","Kyle Schwarber","Rhys Hoskins",18900,39.1,2.1
"ATL","PHI","Manny Pina","Ozzie Albies","J.T. Realmuto","Kyle Schwarber",18300,39.1,2.1
"ATL","PHI","Alex Dickerson","Marcell Ozuna","Bryce Harper","Jean Segura",17700,39.1,2.2
"CHC","PHI","Frank Schwindel","Nico Hoerner","J.T. Realmuto","Kyle Schwarber",18800,39.1,2.1
"CIN","PHI","Jonathan India","Tyler Stephenson","Didi Gregorius","J.T. Realmuto",16900,39.1,2.3
"CIN","PHI","Brandon Drury","Tommy Pham","Bryce Harper","Didi Gregorius",15700,39.1,2.5
"CIN","PHI","Aristides Aquino","Mike Moustakas","Nick Castellanos","Rhys Hoskins",15700,39.1,2.5
"CIN","PHI","Jake Fraley","Tyler Stephenson","J.T. Realmuto","Rhys Hoskins",16000,39.1,2.4
"COL","PHI","Randal Grichuk","Ryan McMahon","Jean Segura","Kyle Schwarber",17300,39.1,2.3
"COL","PHI","Dom Nunez","Kris Bryant","Kyle Schwarber","Nick Castellanos",18600,39.1,2.1
"HOU","PHI","Chas McCormick","Yuli Gurriel","Jean Segura","Kyle Schwarber",17000,39.1,2.3
"HOU","PHI","Kyle Tucker","Niko Goodrum","J.T. Realmuto","Rhys Hoskins",19700,39.1,2
"LAA","TB","Jared Walsh","Shohei Ohtani","Brandon Lowe","Ji-Man Choi",19400,39.1,2
"LAA","PHI","Jose Rojas","Shohei Ohtani","Matt Vierling","Rhys Hoskins",16600,39.1,2.4
"LAD","PHI","Cody Bellinger","Will Smith","Didi Gregorius","Rhys Hoskins",17400,39.1,2.2
"MIL","PHI","Kolten Wong","Tyrone Taylor","J.T. Realmuto","Kyle Schwarber",18200,39.1,2.2
"NYM","PHI","Dominic Smith","Francisco Lindor","Jean Segura","Rhys Hoskins",18400,39.1,2.1
"NYM","PHI","James McCann","Jeff McNeil","Nick Castellanos","Rhys Hoskins",18200,39.1,2.2
"NYM","PHI","Robinson Cano","Tomas Nido","Bryce Harper","Nick Castellanos",18300,39.1,2.1
"OAK","PHI","Chad Pinder","Jed Lowrie","Didi Gregorius","Nick Castellanos",17400,39.1,2.2
"OAK","PHI","Chad Pinder","Cristian Pache","Bryce Harper","Didi Gregorius",16300,39.1,2.4
"OAK","PHI","Kevin Smith","Tony Kemp","J.T. Realmuto","Kyle Schwarber",17500,39.1,2.2
"PHI","SF","Bryce Harper","Kyle Schwarber","Curt Casali","Mike Yastrzemski",18500,39.1,2.1
"PHI","TB","Bryce Harper","Kyle Schwarber","Brett Phillips","Randy Arozarena",19300,39.1,2
"PHI","TB","J.T. Realmuto","Kyle Schwarber","Kevin Kiermaier","Manuel Margot",16900,39.1,2.3
"PHI","WSH","Jean Segura","Nick Castellanos","Keibert Ruiz","Victor Robles",17200,39.1,2.3
"PHI","SD","Kyle Schwarber","Rhys Hoskins","Jurickson Profar","Luke Voit",16800,39.1,2.3
"PHI","TB","Bryce Harper","Johan Camargo","Kevin Kiermaier","Mike Zunino",16500,39.1,2.4
"PHI","TB","Johan Camargo","Nick Castellanos","Brandon Lowe","Yandy Diaz",18700,39.1,2.1
"PHI","SD","J.T. Realmuto","Nick Castellanos","Austin Nola","C.J. Abrams",17600,39.1,2.2
"CHC","PHI","Clint Frazier","Ian Happ","Jean Segura","Nick Castellanos",17900,39.1,2.2
"CHC","PHI","Clint Frazier","Michael Hermosillo","Bryce Harper","Didi Gregorius",17500,39.1,2.2
"CHC","PHI","Rafael Ortega","Willson Contreras","Nick Castellanos","Rhys Hoskins",19900,39.1,2
"COL","PHI","Ryan McMahon","Yonathan Daza","Bryce Harper","Nick Castellanos",18600,39.1,2.1
"LAA","PHI","Brandon Marsh","Jo Adell","Nick Castellanos","Rhys Hoskins",18300,39.1,2.1
"PHI","SF","Bryce Harper","Nick Castellanos","Austin Slater","Wilmer Flores",19000,39.1,2.1
"PHI","PIT","J.T. Realmuto","Nick Castellanos","Kevin Newman","Roberto Perez",19000,39.1,2.1
"PHI","TB","Kyle Schwarber","Nick Castellanos","Manuel Margot","Randy Arozarena",19200,39.1,2
"PHI","SD","Bryce Harper","Matt Vierling","Jake Cronenworth","Jorge Alfaro",16900,39.1,2.3
"PHI","PIT","Kyle Schwarber","Rhys Hoskins","Diego Castillo","Ke'Bryan Hayes",18300,39.1,2.1
"PHI","SF","Bryce Harper","Johan Camargo","Joc Pederson","Thairo Estrada",16200,39.1,2.4
"PHI","SF","Jean Segura","Matt Vierling","Brandon Belt","Wilmer Flores",16000,39.1,2.4
"ARI","PHI","Daulton Varsho","Seth Beer","Johan Camargo","Nick Castellanos",15600,39.1,2.5
"ATL","PHI","Austin Riley","Matt Olson","J.T. Realmuto","Matt Vierling",17400,39.1,2.2
"BAL","PHI","Anthony Bemboom","Jorge Mateo","Bryce Harper","J.T. Realmuto",16600,39.1,2.4
"CIN","PHI","Aristides Aquino","Colin Moran","Bryce Harper","J.T. Realmuto",16700,39.1,2.3
"LAD","PHI","Hanser Alberto","Will Smith","Bryce Harper","Kyle Schwarber",17700,39.1,2.2
"MIL","PHI","Christian Yelich","Jace Peterson","Jean Segura","Rhys Hoskins",17800,39.1,2.2
"MIL","PHI","Jace Peterson","Rowdy Tellez","Bryce Harper","Matt Vierling",14900,39.1,2.6
"MIL","PHI","Andrew McCutchen","Tyrone Taylor","J.T. Realmuto","Kyle Schwarber",18500,39.1,2.1
"NYM","PHI","Matt Reynolds","Robinson Cano","Bryce Harper","J.T. Realmuto",17400,39.1,2.2
"NYM","PHI","Nick Plummer","Robinson Cano","Bryce Harper","J.T. Realmuto",17400,39.1,2.2
"OAK","PHI","Austin Allen","Jed Lowrie","Bryce Harper","Rhys Hoskins",17800,39.1,2.2
"PHI","PIT","Bryce Harper","Nick Castellanos","Hoy Park","Yoshi Tsutsugo",18600,39.1,2.1
"PHI","TB","Bryce Harper","Kyle Schwarber","Francisco Mejia","Taylor Walls",17700,39.1,2.2
"PHI","TB","Didi Gregorius","J.T. Realmuto","Ji-Man Choi","Taylor Walls",16900,39.1,2.3
"PHI","WSH","Didi Gregorius","Nick Castellanos","Keibert Ruiz","Lane Thomas",17800,39.1,2.2
"PHI","WSH","Johan Camargo","Nick Castellanos","Juan Soto","Lane Thomas",18100,39.1,2.2
"PHI","SF","Bryce Harper","Bryson Stott","Brandon Belt","Thairo Estrada",19500,39.1,2
"PHI","SF","Bryce Harper","Garrett Stubbs","Brandon Belt","Thairo Estrada",18100,39.1,2.2
"PHI","WSH","Bryce Harper","Simon Muzziotti","Cesar Hernandez","Juan Soto",18900,39.1,2.1
"ATL","PHI","Manny Pina","Travis d'Arnaud","Bryce Harper","Jean Segura",16400,39.1,2.4
"BAL","PHI","Anthony Santander","Rougned Odor","Nick Castellanos","Rhys Hoskins",17900,39.1,2.2
"COL","PHI","Brendan Rodgers","Randal Grichuk","Jean Segura","Rhys Hoskins",16800,39.1,2.3
"LAA","PHI","Anthony Rendon","Tyler Wade","J.T. Realmuto","Jean Segura",17000,39.1,2.3
"OAK","SF","Sean Murphy","Seth Brown","Brandon Belt","Brandon Crawford",18600,39.1,2.1
"PHI","PIT","Nick Castellanos","Rhys Hoskins","Jake Marisnick","Kevin Newman",17700,39.1,2.2
"PHI","TB","J.T. Realmuto","Jean Segura","Brandon Lowe","Brett Phillips",18500,39.1,2.1
"PHI","WSH","Matt Vierling","Nick Castellanos","Josh Bell","Lane Thomas",16600,39.1,2.4
"ARI","PHI","Carson Kelly","Ketel Marte","Matt Vierling","Rhys Hoskins",17100,39.1,2.3
"ARI","PHI","Cooper Hummel","David Peralta","Bryce Harper","Rhys Hoskins",18600,39.1,2.1
"ARI","PHI","David Peralta","Jake McCarthy","Bryce Harper","Rhys Hoskins",18200,39.1,2.1
"ARI","PHI","David Peralta","Jose Herrera","Bryce Harper","Rhys Hoskins",17500,39.1,2.2
"ATL","PHI","Guillermo Heredia","Ozzie Albies","Bryce Harper","Kyle Schwarber",18600,39.1,2.1
"CHC","PHI","Clint Frazier","Jason Heyward","Bryce Harper","Kyle Schwarber",18400,39.1,2.1
"CIN","PHI","Donovan Solano","Tommy Pham","Bryce Harper","Nick Castellanos",17600,39.1,2.2
"COL","PHI","Colton Welker","Kris Bryant","J.T. Realmuto","Nick Castellanos",18000,39.1,2.2
"COL","PHI","Kris Bryant","Yonathan Daza","Bryce Harper","Kyle Schwarber",17900,39.1,2.2
"HOU","PHI","Jeremy Pena","Kyle Tucker","Bryce Harper","Matt Vierling",17100,39.1,2.3
"HOU","PHI","Jose Siri","Michael Brantley","Bryce Harper","Rhys Hoskins",18700,39.1,2.1
"LAA","PHI","Anthony Rendon","Jared Walsh","J.T. Realmuto","Matt Vierling",16800,39.1,2.3
"LAA","PHI","Andrew Velazquez","Tyler Wade","J.T. Realmuto","Rhys Hoskins",15900,39.1,2.5
"LAD","PHI","Gavin Lux","Trea Turner","J.T. Realmuto","Matt Vierling",17400,39.1,2.2
"LAD","PHI","Austin Barnes","Chris Taylor","Bryce Harper","Kyle Schwarber",18600,39.1,2.1
"NYM","PHI","Dominic Smith","Tomas Nido","Bryce Harper","J.T. Realmuto",17100,39.1,2.3
"OAK","PHI","Drew Jackson","Sheldon Neuse","Bryce Harper","J.T. Realmuto",16900,39.1,2.3
"PHI","SF","Bryce Harper","J.T. Realmuto","Curt Casali","Steven Duggar",17100,39.1,2.3
"PHI","SF","Bryce Harper","J.T. Realmuto","Mauricio Dubon","Thairo Estrada",18700,39.1,2.1
"PHI","SD","J.T. Realmuto","Rhys Hoskins","Eric Hosmer","Wil Myers",17300,39.1,2.3
"PHI","SF","J.T. Realmuto","Kyle Schwarber","Brandon Belt","Luke Williams",18200,39.1,2.1
"PHI","WSH","J.T. Realmuto","Kyle Schwarber","Nelson Cruz","Riley Adams",18000,39.1,2.2
"PHI","WSH","J.T. Realmuto","Jean Segura","Nelson Cruz","Yadiel Hernandez",17400,39.1,2.2
"PHI","PIT","J.T. Realmuto","Jean Segura","Michael Chavis","Yoshi Tsutsugo",16700,39.1,2.3
"PHI","SD","Bryce Harper","Matt Vierling","Jorge Alfaro","Luke Voit",16000,39.1,2.4
"PHI","WSH","Jean Segura","Rhys Hoskins","Josh Bell","Victor Robles",17500,39.1,2.2
"PHI","SF","Didi Gregorius","J.T. Realmuto","Joc Pederson","Joey Bart",16700,39.1,2.3
"PHI","TB","J.T. Realmuto","Matt Vierling","Kevin Kiermaier","Randy Arozarena",16200,39.1,2.4
"PHI","SF","J.T. Realmuto","Johan Camargo","Brandon Crawford","Joc Pederson",16900,39.1,2.3
"PHI","TB","Bryce Harper","Simon Muzziotti","Brandon Lowe","Mike Zunino",19100,39.1,2
"PHI","SF","Garrett Stubbs","J.T. Realmuto","Brandon Belt","Brandon Crawford",18800,39.1,2.1
"ARI","WSH","David Peralta","Ketel Marte","Cesar Hernandez","Nelson Cruz",17400,39.1,2.2
"ARI","PHI","Christian Walker","David Peralta","Matt Vierling","Nick Castellanos",15600,39.1,2.5
"ARI","PHI","Pavin Smith","Seth Beer","J.T. Realmuto","Matt Vierling",14700,39.1,2.7
"ATL","PHI","Dansby Swanson","Ozzie Albies","Didi Gregorius","Nick Castellanos",19600,39.1,2
"ATL","PHI","Alex Dickerson","Matt Olson","J.T. Realmuto","Rhys Hoskins",18700,39.1,2.1
"COL","PHI","C.J. Cron","Elias Diaz","Jean Segura","Kyle Schwarber",18000,39.1,2.2
"COL","PHI","Jose Iglesias","Kris Bryant","Jean Segura","Rhys Hoskins",17700,39.1,2.2
"LAA","PHI","Brandon Marsh","Max Stassi","J.T. Realmuto","Jean Segura",17500,39.1,2.2
"LAD","PHI","Max Muncy","Will Smith","Jean Segura","Rhys Hoskins",18800,39.1,2.1
"LAD","PHI","Cody Bellinger","Gavin Lux","Jean Segura","Nick Castellanos",16900,39.1,2.3
"OAK","PHI","Sean Murphy","Tony Kemp","Bryce Harper","Bryson Stott",18800,39.1,2.1
"OAK","PHI","Sean Murphy","Tony Kemp","Bryce Harper","Garrett Stubbs",17400,39.1,2.2
"OAK","PHI","Seth Brown","Tony Kemp","Bryce Harper","Bryson Stott",17400,39.1,2.2
"OAK","PHI","Seth Brown","Tony Kemp","Bryce Harper","Garrett Stubbs",16000,39.1,2.4
"OAK","PHI","Jed Lowrie","Sheldon Neuse","Jean Segura","Kyle Schwarber",16700,39.1,2.3
"OAK","PHI","Austin Allen","Sean Murphy","Bryce Harper","Kyle Schwarber",18900,39.1,2.1
"OAK","PHI","Austin Allen","Seth Brown","Bryce Harper","Kyle Schwarber",17500,39.1,2.2
"PHI","SD","J.T. Realmuto","Kyle Schwarber","C.J. Abrams","Manny Machado",18100,39.1,2.2
"PHI","TB","J.T. Realmuto","Kyle Schwarber","Josh Lowe","Manuel Margot",16800,39.1,2.3
"PHI","SD","Jean Segura","Nick Castellanos","Austin Nola","Jurickson Profar",16800,39.1,2.3
