"Team1","Team2","Player1","Player2","Player3","Player4","Salary","Proj","Value"
"MIL","PHI","Rowdy Tellez","Willy Adames","Jean Segura","Johan Camargo",11600,51.4,4.4
"PHI","TEX","Bryce Harper","Didi Gregorius","Corey Seager","Marcus Semien",13900,51.4,3.7
"PHI","SEA","Bryce Harper","Nick Castellanos","Cal Raleigh","Jarred Kelenic",13000,51.4,4
"PHI","TEX","Bryce Harper","Rhys Hoskins","Adolis Garcia","Andy Ibanez",13400,51.4,3.8
"BOS","PHI","Rafael Devers","Xander Bogaerts","J.T. Realmuto","Matt Vierling",14200,51.4,3.6
"CHC","PHI","Willson Contreras","Yan Gomes","Johan Camargo","Rhys Hoskins",11700,51.4,4.4
"CHC","PHI","Clint Frazier","Yan Gomes","J.T. Realmuto","Nick Castellanos",12400,51.4,4.1
"CHC","PHI","Clint Frazier","Ian Happ","Bryce Harper","Rhys Hoskins",13300,51.4,3.9
"CIN","PHI","Mike Moustakas","Tyler Stephenson","Bryce Harper","Rhys Hoskins",13200,51.4,3.9
"COL","PHI","Connor Joe","Ryan McMahon","J.T. Realmuto","Kyle Schwarber",14800,51.4,3.5
"COL","PHI","Brendan Rodgers","Connor Joe","J.T. Realmuto","Johan Camargo",12800,51.4,4
"COL","PHI","Connor Joe","Jose Iglesias","J.T. Realmuto","Rhys Hoskins",14400,51.4,3.6
"HOU","PHI","Martin Maldonado","Yordan Alvarez","Bryce Harper","Kyle Schwarber",13400,51.4,3.8
"KC","PHI","Salvador Perez","Whit Merrifield","Matt Vierling","Rhys Hoskins",12600,51.4,4.1
"KC","PHI","Adalberto Mondesi","Andrew Benintendi","Johan Camargo","Nick Castellanos",12400,51.4,4.1
"KC","PHI","Hunter Dozier","Nicky Lopez","Nick Castellanos","Rhys Hoskins",13100,51.4,3.9
"LAA","PHI","Shohei Ohtani","Taylor Ward","Jean Segura","Kyle Schwarber",13800,51.4,3.7
"MIL","PHI","Kolten Wong","Rowdy Tellez","J.T. Realmuto","Kyle Schwarber",12100,51.4,4.2
"PHI","SEA","J.T. Realmuto","Nick Castellanos","Adam Frazier","Eugenio Suarez",13900,51.4,3.7
"PHI","TOR","Jean Segura","Rhys Hoskins","Lourdes Gurriel","Matt Chapman",14100,51.4,3.6
"PHI","SD","Bryce Harper","Matt Vierling","Luke Voit","Trent Grisham",12500,51.4,4.1
"PHI","SEA","Kyle Schwarber","Rhys Hoskins","Eugenio Suarez","Jesse Winker",12900,51.4,4
"PHI","TB","J.T. Realmuto","Kyle Schwarber","Manuel Margot","Yandy Diaz",12500,51.4,4.1
"PHI","TB","J.T. Realmuto","Matt Vierling","Manuel Margot","Wander Franco",13000,51.4,4
"LAA","MIL","Mike Trout","Shohei Ohtani","Andrew McCutchen","Willy Adames",14000,51.4,3.7
"BAL","PHI","Anthony Santander","Cedric Mullins","Jean Segura","Nick Castellanos",13700,51.4,3.7
"CIN","PHI","Kyle Farmer","Nick Senzel","Bryce Harper","Rhys Hoskins",12700,51.4,4
"HOU","PHI","Kyle Tucker","Yuli Gurriel","Matt Vierling","Nick Castellanos",12800,51.4,4
"HOU","PHI","Alex Bregman","Yordan Alvarez","Didi Gregorius","Rhys Hoskins",13700,51.4,3.7
"HOU","PHI","Michael Brantley","Yordan Alvarez","Kyle Schwarber","Nick Castellanos",14000,51.4,3.7
"HOU","PHI","Jeremy Pena","Kyle Tucker","Jean Segura","Nick Castellanos",14000,51.4,3.7
"HOU","PHI","Alex Bregman","Jeremy Pena","J.T. Realmuto","Rhys Hoskins",14000,51.4,3.7
"MIL","PHI","Kolten Wong","Omar Narvaez","Kyle Schwarber","Rhys Hoskins",11800,51.4,4.4
"PHI","SD","Bryce Harper","Rhys Hoskins","Matt Beaty","Trent Grisham",12700,51.4,4
"PHI","TB","Johan Camargo","Rhys Hoskins","Brandon Lowe","Kevin Kiermaier",11900,51.4,4.3
"PHI","SD","Johan Camargo","Rhys Hoskins","Ha-Seong Kim","Manny Machado",12800,51.4,4
"PHI","SD","Johan Camargo","Rhys Hoskins","Luke Voit","Wil Myers",12000,51.4,4.3
"BOS","PHI","J.D. Martinez","Trevor Story","Alec Bohm","Bryce Harper",14000,51.4,3.7
"BOS","PHI","Bobby Dalbec","Enrique Hernandez","Jean Segura","Kyle Schwarber",13100,51.4,3.9
"LAA","PHI","Matt Duffy","Shohei Ohtani","J.T. Realmuto","Kyle Schwarber",13800,51.4,3.7
"PHI","SEA","Nick Castellanos","Rhys Hoskins","Eugenio Suarez","J.P. Crawford",13700,51.4,3.7
"PHI","TOR","Jean Segura","Nick Castellanos","Santiago Espinal","Vladimir Guerrero Jr.",14600,51.4,3.5
"PHI","TOR","Kyle Schwarber","Nick Castellanos","George Springer","Raimel Tapia",13600,51.4,3.8
"PHI","TOR","Bryce Harper","Matt Vierling","Alejandro Kirk","Bo Bichette",12700,51.4,4
"PHI","TB","Didi Gregorius","Kyle Schwarber","Mike Zunino","Wander Franco",11800,51.4,4.4
"BAL","PHI","Austin Hays","Robinson Chirinos","J.T. Realmuto","Rhys Hoskins",12500,51.3,4.1
"BOS","TB","J.D. Martinez","Trevor Story","Randy Arozarena","Yandy Diaz",12000,51.3,4.3
"BOS","PHI","Enrique Hernandez","Rafael Devers","Matt Vierling","Nick Castellanos",14300,51.3,3.6
"BOS","PHI","Alex Verdugo","Bobby Dalbec","J.T. Realmuto","Jean Segura",13800,51.3,3.7
"HOU","PHI","Kyle Tucker","Michael Brantley","J.T. Realmuto","Jean Segura",13900,51.3,3.7
"LAA","PHI","Jo Adell","Shohei Ohtani","J.T. Realmuto","Johan Camargo",13300,51.3,3.9
"LAD","PHI","Gavin Lux","Trea Turner","Bryce Harper","Johan Camargo",13900,51.3,3.7
"LAD","PHI","Cody Bellinger","Max Muncy","Bryce Harper","Jean Segura",14300,51.3,3.6
"OAK","PHI","Drew Jackson","Tony Kemp","Bryce Harper","Didi Gregorius",11600,51.3,4.4
"PHI","PIT","Bryce Harper","J.T. Realmuto","Bryan Reynolds","Ke'Bryan Hayes",14400,51.3,3.6
"PHI","SEA","Bryce Harper","Jean Segura","Adam Frazier","Julio Rodriguez",13100,51.3,3.9
"PHI","SD","Didi Gregorius","Rhys Hoskins","Manny Machado","Trent Grisham",13100,51.3,3.9
"ATL","PHI","Eddie Rosario","Matt Olson","J.T. Realmuto","Rhys Hoskins",13800,51.3,3.7
"ATL","PHI","Dansby Swanson","Matt Olson","Bryce Harper","Jean Segura",14500,51.3,3.5
"BAL","PHI","Ryan Mountcastle","Trey Mancini","Jean Segura","Rhys Hoskins",13000,51.3,3.9
"BOS","PHI","Christian Arroyo","Rafael Devers","Bryce Harper","Didi Gregorius",13100,51.3,3.9
"CHC","PHI","Seiya Suzuki","Willson Contreras","Johan Camargo","Rhys Hoskins",13300,51.3,3.9
"CHC","PHI","Clint Frazier","Seiya Suzuki","J.T. Realmuto","Nick Castellanos",14000,51.3,3.7
"CHC","PHI","Clint Frazier","Nico Hoerner","Bryce Harper","Johan Camargo",11500,51.3,4.5
"KC","PHI","Nicky Lopez","Salvador Perez","Jean Segura","Rhys Hoskins",13400,51.3,3.8
"LAA","PHI","Jo Adell","Kurt Suzuki","Bryce Harper","Rhys Hoskins",12700,51.3,4
"LAD","PHI","Chris Taylor","Mookie Betts","Jean Segura","Nick Castellanos",14700,51.3,3.5
"MIN","PHI","Luis Arraez","Max Kepler","Bryce Harper","Matt Vierling",12600,51.3,4.1
"MIN","PHI","Carlos Correa","Gio Urshela","Bryce Harper","Didi Gregorius",12700,51.3,4
"OAK","PHI","Christian Bethancourt","Elvis Andrus","J.T. Realmuto","Nick Castellanos",12700,51.3,4
"PHI","TEX","Bryce Harper","J.T. Realmuto","Adolis Garcia","Nate Lowe",14000,51.3,3.7
"PHI","SEA","Nick Castellanos","Rhys Hoskins","Julio Rodriguez","Ty France",13300,51.3,3.9
"PHI","SEA","J.T. Realmuto","Nick Castellanos","Abraham Toro","Jarred Kelenic",12400,51.3,4.1
"PHI","TOR","Didi Gregorius","Rhys Hoskins","Bo Bichette","Lourdes Gurriel",13200,51.3,3.9
"PHI","TB","Jean Segura","Kyle Schwarber","Manuel Margot","Randy Arozarena",12700,51.3,4
"BOS","TB","Trevor Story","Xander Bogaerts","Manuel Margot","Wander Franco",12900,51.3,4
"HOU","PHI","Jose Altuve","Yordan Alvarez","J.T. Realmuto","Matt Vierling",13500,51.3,3.8
"KC","PHI","Andrew Benintendi","Michael A. Taylor","Bryce Harper","Johan Camargo",12500,51.3,4.1
"LAA","MIL","Mike Trout","Shohei Ohtani","Christian Yelich","Willy Adames",14100,51.3,3.6
"CHC","PHI","Clint Frazier","Yan Gomes","Bryce Harper","Kyle Schwarber",11900,51.3,4.3
"PHI","TOR","Johan Camargo","Rhys Hoskins","Alejandro Kirk","Vladimir Guerrero Jr.",12900,51.3,4
"ATL","PHI","Adam Duvall","Austin Riley","Nick Castellanos","Rhys Hoskins",14900,51.3,3.4
"ATL","PHI","Alex Dickerson","Eddie Rosario","Bryce Harper","J.T. Realmuto",12500,51.3,4.1
"BAL","PHI","Cedric Mullins","Robinson Chirinos","Bryce Harper","Didi Gregorius",12100,51.3,4.2
"BOS","PHI","J.D. Martinez","Xander Bogaerts","Alec Bohm","Bryce Harper",14500,51.3,3.5
"BOS","TB","J.D. Martinez","Xander Bogaerts","Randy Arozarena","Yandy Diaz",12500,51.3,4.1
"BOS","PHI","Christian Vazquez","Rafael Devers","Bryce Harper","Didi Gregorius",13500,51.3,3.8
"CIN","PHI","Mike Moustakas","Tommy Pham","Bryce Harper","Nick Castellanos",13100,51.3,3.9
"HOU","PHI","Jose Siri","Kyle Tucker","J.T. Realmuto","Johan Camargo",11900,51.3,4.3
"HOU","PHI","Kyle Tucker","Martin Maldonado","J.T. Realmuto","Nick Castellanos",13500,51.3,3.8
"LAA","PHI","Anthony Rendon","Mike Trout","J.T. Realmuto","Johan Camargo",13400,51.3,3.8
"LAA","PHI","Andrew Velazquez","Matt Duffy","Bryce Harper","Nick Castellanos",12700,51.3,4
"MIL","TB","Rowdy Tellez","Willy Adames","Randy Arozarena","Wander Franco",11700,51.3,4.4
"PHI","TB","Bryce Harper","Rhys Hoskins","Josh Lowe","Randy Arozarena",13200,51.3,3.9
"PHI","TEX","Bryce Harper","Jean Segura","Charlie Culberson","Marcus Semien",14400,51.3,3.6
"PHI","SD","J.T. Realmuto","Nick Castellanos","Eric Hosmer","Luke Voit",13600,51.3,3.8
"PHI","SEA","Bryce Harper","Kyle Schwarber","Adam Frazier","Eugenio Suarez",13400,51.3,3.8
"PHI","SD","Bryce Harper","Didi Gregorius","Eric Hosmer","Manny Machado",13500,51.3,3.8
"PHI","SEA","Bryce Harper","Matt Vierling","Jarred Kelenic","Jesse Winker",12100,51.3,4.2
"ATL","PHI","Eddie Rosario","Travis d'Arnaud","Bryce Harper","Nick Castellanos",13600,51.3,3.8
"BAL","PHI","Anthony Santander","Ramon Urias","Nick Castellanos","Rhys Hoskins",13000,51.3,3.9
"COL","PHI","Connor Joe","Elias Diaz","Jean Segura","Nick Castellanos",14700,51.3,3.5
"MIL","PHI","Andrew McCutchen","Jace Peterson","Johan Camargo","Nick Castellanos",11800,51.3,4.3
"PHI","SEA","Bryce Harper","Rhys Hoskins","Cal Raleigh","Eugenio Suarez",13300,51.3,3.9
"PHI","TB","Johan Camargo","Kyle Schwarber","Mike Zunino","Yandy Diaz",10500,51.3,4.9
"BOS","HOU","Trevor Story","Xander Bogaerts","Jose Altuve","Yordan Alvarez",13400,51.3,3.8
"BOS","PHI","Alex Verdugo","Rafael Devers","Bryce Harper","Matt Vierling",14500,51.3,3.5
"CIN","PHI","Kyle Farmer","Tyler Stephenson","Bryce Harper","J.T. Realmuto",13700,51.3,3.7
"MIL","PHI","Kolten Wong","Lorenzo Cain","J.T. Realmuto","Johan Camargo",11200,51.3,4.6
"OAK","PHI","Cristian Pache","Kevin Smith","Bryce Harper","J.T. Realmuto",12500,51.3,4.1
"PHI","TOR","Bryce Harper","Rhys Hoskins","Cavan Biggio","Matt Chapman",13300,51.3,3.9
"PHI","SD","Nick Castellanos","Rhys Hoskins","Austin Nola","Jurickson Profar",13500,51.3,3.8
"PHI","TB","Johan Camargo","Matt Vierling","Mike Zunino","Wander Franco",11000,51.3,4.7
"KC","PHI","Adalberto Mondesi","Bobby Witt Jr.","J.T. Realmuto","Jean Segura",13200,51.3,3.9
"KC","PHI","Adalberto Mondesi","Andrew Benintendi","Bryce Harper","Didi Gregorius",12700,51.3,4
"LAA","PHI","Mike Trout","Shohei Ohtani","Jean Segura","Matt Vierling",14800,51.3,3.5
"PHI","SD","Kyle Schwarber","Rhys Hoskins","Luke Voit","Trent Grisham",12700,51.3,4
"BAL","PHI","Robinson Chirinos","Ryan Mountcastle","Jean Segura","Nick Castellanos",13000,51.3,3.9
"BAL","PHI","Cedric Mullins","Jorge Mateo","J.T. Realmuto","Nick Castellanos",13600,51.3,3.8
"CHC","PHI","Clint Frazier","Seiya Suzuki","Bryce Harper","Kyle Schwarber",13500,51.3,3.8
"COL","PHI","Brendan Rodgers","C.J. Cron","Jean Segura","Johan Camargo",13300,51.3,3.9
"COL","PHI","Brendan Rodgers","Kris Bryant","J.T. Realmuto","Jean Segura",14300,51.3,3.6
"COL","PHI","C.J. Cron","Jose Iglesias","Jean Segura","Rhys Hoskins",14900,51.3,3.4
"LAA","PHI","Anthony Rendon","Shohei Ohtani","Matt Vierling","Nick Castellanos",14100,51.3,3.6
"LAA","PHI","Andrew Velazquez","Shohei Ohtani","Kyle Schwarber","Nick Castellanos",13800,51.3,3.7
"LAD","PHI","Chris Taylor","Trea Turner","Bryce Harper","Matt Vierling",14100,51.3,3.6
"LAD","PHI","Freddie Freeman","Max Muncy","J.T. Realmuto","Rhys Hoskins",14600,51.3,3.5
"MIL","PHI","Kolten Wong","Willy Adames","Matt Vierling","Nick Castellanos",12200,51.3,4.2
"MIL","PHI","Andrew McCutchen","Kolten Wong","Jean Segura","Kyle Schwarber",12400,51.3,4.1
"MIL","PHI","Jace Peterson","Willy Adames","Johan Camargo","Rhys Hoskins",11600,51.3,4.4
"MIL","PHI","Omar Narvaez","Rowdy Tellez","Johan Camargo","Rhys Hoskins",10900,51.3,4.7
"MIL","PHI","Lorenzo Cain","Tyrone Taylor","Bryce Harper","Jean Segura",12400,51.3,4.1
"MIN","TB","Carlos Correa","Jorge Polanco","Wander Franco","Yandy Diaz",12300,51.3,4.2
"OAK","PHI","Christian Bethancourt","Elvis Andrus","Bryce Harper","Kyle Schwarber",12200,51.3,4.2
"PHI","SEA","Bryce Harper","Kyle Schwarber","Abraham Toro","Jarred Kelenic",11900,51.3,4.3
"PHI","SD","J.T. Realmuto","Rhys Hoskins","Ha-Seong Kim","Luke Voit",13200,51.3,3.9
"PHI","SEA","J.T. Realmuto","Rhys Hoskins","Jarred Kelenic","Ty France",13300,51.3,3.9
"PHI","TB","Kyle Schwarber","Nick Castellanos","Harold Ramirez","Yandy Diaz",12100,51.3,4.2
"PHI","TOR","Kyle Schwarber","Rhys Hoskins","Alejandro Kirk","Bo Bichette",12900,51.3,4
"PHI","TB","Jean Segura","Johan Camargo","Kevin Kiermaier","Wander Franco",12000,51.3,4.3
"PHI","TB","Didi Gregorius","J.T. Realmuto","Mike Zunino","Yandy Diaz",11300,51.3,4.5
"BOS","MIL","J.D. Martinez","Trevor Story","Hunter Renfroe","Willy Adames",12300,51.3,4.2
"COL","PHI","C.J. Cron","Connor Joe","J.T. Realmuto","Matt Vierling",14600,51.3,3.5
"HOU","TB","Yordan Alvarez","Yuli Gurriel","Mike Zunino","Wander Franco",12200,51.3,4.2
"PHI","TB","Matt Vierling","Nick Castellanos","Harold Ramirez","Wander Franco",12600,51.3,4.1
"LAD","PHI","Chris Taylor","Cody Bellinger","Nick Castellanos","Rhys Hoskins",14100,51.3,3.6
"OAK","PHI","Kevin Smith","Sean Murphy","Jean Segura","Rhys Hoskins",12600,51.3,4.1
"BOS","TB","Bobby Dalbec","Rafael Devers","Mike Zunino","Wander Franco",12500,51.3,4.1
"HOU","PHI","Kyle Tucker","Martin Maldonado","Bryce Harper","Kyle Schwarber",13000,51.3,3.9
"PHI","TEX","Bryce Harper","Nick Castellanos","Eli White","Marcus Semien",14200,51.3,3.6
"PHI","SEA","J.T. Realmuto","Rhys Hoskins","Abraham Toro","Eugenio Suarez",12700,51.3,4
"PHI","TB","Jean Segura","Nick Castellanos","Mike Zunino","Taylor Walls",12200,51.3,4.2
"PHI","TOR","Johan Camargo","Rhys Hoskins","Bo Bichette","Santiago Espinal",12200,51.3,4.2
"PHI","TEX","Johan Camargo","Rhys Hoskins","Corey Seager","Marcus Semien",13300,51.3,3.9
"PHI","SEA","J.T. Realmuto","Johan Camargo","Jesse Winker","Ty France",12400,51.3,4.1
"BAL","PHI","Jorge Mateo","Ryan Mountcastle","Bryce Harper","Johan Camargo",12200,51.3,4.2
"BOS","PHI","Alex Verdugo","Enrique Hernandez","J.T. Realmuto","Jean Segura",14600,51.3,3.5
"CHC","PHI","Michael Hermosillo","Nico Hoerner","Bryce Harper","J.T. Realmuto",12800,51.3,4
"HOU","PHI","Yordan Alvarez","Yuli Gurriel","Matt Vierling","Rhys Hoskins",12900,51.3,4
"HOU","PHI","Jeremy Pena","Yordan Alvarez","Jean Segura","Rhys Hoskins",14100,51.3,3.6
"KC","PHI","Carlos Santana","Whit Merrifield","Jean Segura","Rhys Hoskins",12800,51.3,4
"LAA","PHI","Matt Duffy","Mike Trout","Jean Segura","Rhys Hoskins",13900,51.3,3.7
"LAD","PHI","Justin Turner","Trea Turner","Johan Camargo","Nick Castellanos",13800,51.3,3.7
"MIL","PHI","Andrew McCutchen","Hunter Renfroe","J.T. Realmuto","Matt Vierling",12100,51.3,4.2
"MIL","TB","Andrew McCutchen","Willy Adames","Wander Franco","Yandy Diaz",11800,51.3,4.3
"MIL","PHI","Rowdy Tellez","Willy Adames","Didi Gregorius","Nick Castellanos",12100,51.3,4.2
"MIL","PHI","Christian Yelich","Jace Peterson","Johan Camargo","Nick Castellanos",11900,51.3,4.3
"MIL","PHI","Lorenzo Cain","Omar Narvaez","Jean Segura","Nick Castellanos",12400,51.3,4.1
"MIN","PHI","Jorge Polanco","Luis Arraez","Jean Segura","Johan Camargo",12200,51.3,4.2
"MIN","PHI","Luis Arraez","Max Kepler","Kyle Schwarber","Rhys Hoskins",12800,51.3,4
"MIN","PHI","Luis Arraez","Trevor Larnach","Jean Segura","Nick Castellanos",13000,51.3,3.9
"MIN","PHI","Gio Urshela","Trevor Larnach","J.T. Realmuto","Rhys Hoskins",12700,51.3,4
"MIN","PHI","Gary Sanchez","Gio Urshela","Bryce Harper","Johan Camargo",12100,51.3,4.2
"PHI","TEX","Bryce Harper","Jean Segura","Andy Ibanez","Corey Seager",13800,51.3,3.7
"PHI","SD","Bryce Harper","Kyle Schwarber","Eric Hosmer","Luke Voit",13100,51.3,3.9
"PHI","TB","Matt Vierling","Rhys Hoskins","Brandon Lowe","Yandy Diaz",12500,51.3,4.1
"BAL","PHI","Anthony Santander","Trey Mancini","J.T. Realmuto","Rhys Hoskins",13000,51.3,3.9
"BOS","PHI","Bobby Dalbec","Rafael Devers","Matt Vierling","Rhys Hoskins",13200,51.3,3.9
"BOS","PHI","Alex Verdugo","Bobby Dalbec","Kyle Schwarber","Nick Castellanos",13500,51.3,3.8
"CHC","PHI","Nico Hoerner","Willson Contreras","Jean Segura","Rhys Hoskins",13400,51.3,3.8
"CHC","PHI","Frank Schwindel","Yan Gomes","Jean Segura","Rhys Hoskins",12400,51.3,4.1
"CHC","PHI","Clint Frazier","Jonathan Villar","Bryce Harper","Nick Castellanos",13400,51.3,3.8
"HOU","PHI","Alex Bregman","Kyle Tucker","Didi Gregorius","Rhys Hoskins",13300,51.3,3.9
"HOU","PHI","Kyle Tucker","Michael Brantley","Kyle Schwarber","Nick Castellanos",13600,51.3,3.8
"HOU","PHI","Chas McCormick","Jose Altuve","J.T. Realmuto","Nick Castellanos",13600,51.3,3.8
"LAA","PHI","Anthony Rendon","Matt Duffy","Nick Castellanos","Rhys Hoskins",13200,51.3,3.9
"LAD","PHI","Max Muncy","Trea Turner","Kyle Schwarber","Nick Castellanos",14700,51.3,3.5
"MIL","PHI","Christian Yelich","Kolten Wong","Jean Segura","Kyle Schwarber",12500,51.3,4.1
"MIL","PHI","Hunter Renfroe","Tyrone Taylor","Jean Segura","Nick Castellanos",12700,51.3,4
"PHI","SD","Jean Segura","Rhys Hoskins","Jurickson Profar","Manny Machado",14300,51.3,3.6
"PHI","SD","J.T. Realmuto","Jean Segura","Trent Grisham","Wil Myers",13200,51.3,3.9
"ATL","PHI","Eddie Rosario","Marcell Ozuna","Bryce Harper","J.T. Realmuto",13500,51.3,3.8
"BOS","COL","Trevor Story","Xander Bogaerts","C.J. Cron","Connor Joe",14500,51.3,3.5
"BOS","MIL","J.D. Martinez","Xander Bogaerts","Hunter Renfroe","Willy Adames",12800,51.3,4
"BOS","PHI","J.D. Martinez","Rafael Devers","J.T. Realmuto","Matt Vierling",14400,51.3,3.6
"CHC","PHI","Frank Schwindel","Patrick Wisdom","J.T. Realmuto","Johan Camargo",11900,51.3,4.3
"PHI","TB","Bryce Harper","Johan Camargo","Harold Ramirez","Kevin Kiermaier",11000,51.3,4.7
"PHI","TEX","Bryce Harper","Johan Camargo","Andy Ibanez","Marcus Semien",12700,51.3,4
"PHI","SEA","J.T. Realmuto","Nick Castellanos","Adam Frazier","Jarred Kelenic",13300,51.3,3.9
"PHI","TOR","J.T. Realmuto","Jean Segura","George Springer","Matt Chapman",14600,51.3,3.5
"PHI","SEA","Kyle Schwarber","Rhys Hoskins","Jarred Kelenic","Jesse Winker",12300,51.3,4.2
"PHI","TB","Didi Gregorius","Jean Segura","Mike Zunino","Randy Arozarena",11500,51.3,4.5
"BAL","PHI","Cedric Mullins","Jorge Mateo","Bryce Harper","Kyle Schwarber",13100,51.3,3.9
"BOS","MIL","Trevor Story","Xander Bogaerts","Andrew McCutchen","Hunter Renfroe",12000,51.3,4.3
"BOS","PHI","Bobby Dalbec","Trevor Story","J.T. Realmuto","Matt Vierling",12200,51.3,4.2
"BOS","PHI","Alex Verdugo","Rafael Devers","Kyle Schwarber","Rhys Hoskins",14700,51.3,3.5
"BOS","PHI","Bobby Dalbec","Christian Arroyo","Johan Camargo","Nick Castellanos",11300,51.3,4.5
"CHC","PHI","Patrick Wisdom","Willson Contreras","J.T. Realmuto","Kyle Schwarber",13300,51.3,3.9
"CHC","PHI","Clint Frazier","Patrick Wisdom","Jean Segura","Rhys Hoskins",12700,51.3,4
"HOU","PHI","Jose Altuve","Kyle Tucker","J.T. Realmuto","Matt Vierling",13100,51.3,3.9
"HOU","PHI","Michael Brantley","Yordan Alvarez","Bryce Harper","Matt Vierling",13500,51.3,3.8
"HOU","PHI","Martin Maldonado","Yordan Alvarez","J.T. Realmuto","Rhys Hoskins",13600,51.3,3.8
"KC","PHI","Adalberto Mondesi","Whit Merrifield","J.T. Realmuto","Kyle Schwarber",12700,51.3,4
"KC","PHI","Andrew Benintendi","Whit Merrifield","J.T. Realmuto","Jean Segura",13600,51.3,3.8
"LAA","PHI","Mike Trout","Taylor Ward","J.T. Realmuto","Johan Camargo",12800,51.3,4
"LAA","PHI","Kurt Suzuki","Tyler Wade","Bryce Harper","Nick Castellanos",12500,51.3,4.1
"MIL","PHI","Christian Yelich","Hunter Renfroe","J.T. Realmuto","Matt Vierling",12200,51.3,4.2
"MIL","TB","Christian Yelich","Willy Adames","Wander Franco","Yandy Diaz",11900,51.3,4.3
"MIL","PHI","Andrew McCutchen","Jace Peterson","Bryce Harper","Didi Gregorius",12100,51.3,4.2
"MIN","PHI","Gary Sanchez","Max Kepler","Jean Segura","Rhys Hoskins",13200,51.3,3.9
"MIN","PHI","Gio Urshela","Max Kepler","Jean Segura","Nick Castellanos",13500,51.3,3.8
"OAK","PHI","Elvis Andrus","Tony Kemp","J.T. Realmuto","Jean Segura",13100,51.3,3.9
"OAK","PHI","Drew Jackson","Tony Kemp","Johan Camargo","Rhys Hoskins",11000,51.3,4.7
"OAK","PHI","Sean Murphy","Seth Brown","Nick Castellanos","Rhys Hoskins",13300,51.3,3.9
"PHI","TOR","Nick Castellanos","Rhys Hoskins","Cavan Biggio","Vladimir Guerrero Jr.",14200,51.3,3.6
"PHI","SEA","Nick Castellanos","Rhys Hoskins","J.P. Crawford","Jarred Kelenic",13100,51.3,3.9
"PHI","TOR","Bryce Harper","Matt Vierling","George Springer","Raimel Tapia",13100,51.3,3.9
"PHI","TOR","Johan Camargo","Kyle Schwarber","Bo Bichette","George Springer",12900,51.3,4
"TB","TOR","Mike Zunino","Randy Arozarena","Bo Bichette","Vladimir Guerrero Jr.",12600,51.3,4.1
"LAD","PHI","Chris Taylor","Trea Turner","Kyle Schwarber","Rhys Hoskins",14300,51.3,3.6
"MIN","PHI","Luis Arraez","Miguel Sano","Jean Segura","Rhys Hoskins",13000,51.3,3.9
"PHI","SD","Johan Camargo","Nick Castellanos","Austin Nola","Luke Voit",12300,51.3,4.2
"BOS","PHI","Alex Verdugo","Trevor Story","J.T. Realmuto","Kyle Schwarber",13700,51.3,3.7
"COL","TB","Brendan Rodgers","C.J. Cron","Randy Arozarena","Wander Franco",13400,51.3,3.8
"MIL","PHI","Hunter Renfroe","Kolten Wong","Johan Camargo","Kyle Schwarber",11000,51.3,4.7
"MIN","TB","Jorge Polanco","Max Kepler","Mike Zunino","Wander Franco",11800,51.3,4.3
"PHI","SEA","Johan Camargo","Nick Castellanos","J.P. Crawford","Jesse Winker",12200,51.3,4.2
"PHI","TOR","Didi Gregorius","J.T. Realmuto","Bo Bichette","George Springer",13700,51.3,3.7
"TB","TOR","Brandon Lowe","Wander Franco","Bo Bichette","George Springer",14200,51.3,3.6
"BOS","TB","J.D. Martinez","Trevor Story","Manuel Margot","Wander Franco",13100,51.3,3.9
"BOS","PHI","Christian Arroyo","Rafael Devers","Johan Camargo","Rhys Hoskins",12500,51.3,4.1
"BOS","PHI","Bobby Dalbec","Christian Vazquez","Johan Camargo","Nick Castellanos",11700,51.3,4.4
"CHC","PHI","Frank Schwindel","Seiya Suzuki","Jean Segura","Rhys Hoskins",14000,51.3,3.7
"CIN","PHI","Jake Fraley","Tyler Stephenson","Bryce Harper","Johan Camargo",12100,51.3,4.2
"CIN","PHI","Aristides Aquino","Brandon Drury","Bryce Harper","Nick Castellanos",13300,51.3,3.9
"KC","PHI","Adalberto Mondesi","Hunter Dozier","J.T. Realmuto","Jean Segura",13100,51.3,3.9
"KC","PHI","Andrew Benintendi","Carlos Santana","J.T. Realmuto","Nick Castellanos",13500,51.3,3.8
"KC","PHI","Bobby Witt Jr.","Michael A. Taylor","J.T. Realmuto","Nick Castellanos",13500,51.3,3.8
"MIL","PHI","Andrew McCutchen","Rowdy Tellez","Jean Segura","Johan Camargo",11500,51.3,4.5
"MIN","PHI","Carlos Correa","Miguel Sano","J.T. Realmuto","Johan Camargo",12100,51.3,4.2
"MIN","PHI","Carlos Correa","Gio Urshela","Johan Camargo","Rhys Hoskins",12100,51.3,4.2
"PHI","SEA","Bryce Harper","Jean Segura","Eugenio Suarez","Julio Rodriguez",13200,51.3,3.9
"PHI","TEX","Bryce Harper","Johan Camargo","Mitch Garver","Nate Lowe",12600,51.3,4.1
"PHI","SD","Jean Segura","Rhys Hoskins","Jake Cronenworth","Luke Voit",13400,51.3,3.8
"BAL","PHI","Cedric Mullins","Robinson Chirinos","Johan Camargo","Rhys Hoskins",11500,51.3,4.5
"BAL","PHI","Anthony Santander","Robinson Chirinos","J.T. Realmuto","Nick Castellanos",13000,51.3,3.9
