"Team","Opp","Player1","Player2","Salary","Proj","Value"
"WSH","ARI - Bumgarner ( L )","Riley Adams","Victor Robles",4200,12.5,3
"SF","@NYM - Megill ( R )","Steven Duggar","Tommy La Stella",4600,12.5,2.7
"ARI","@WAS - Gray ( R )","Carson Kelly","Jordan Luplow",4100,12.5,3
"OAK","BAL - Watkins ( R )","Drew Jackson","Sheldon Neuse",4200,12.5,3
"CHC","TB - McClanahan ( L )","Ian Happ","Yan Gomes",4900,12.5,2.5
"LAA","@HOU - Garcia ( R )","Anthony Rendon","Matt Duffy",5300,12.5,2.4
"MIL","PIT - Thompson ( R )","Keston Hiura","Omar Narvaez",4300,12.5,2.9
"PIT","@MIL - Lauer ( L )","Andrew Knapp","Michael Chavis",4700,12.5,2.6
"SF","@NYM - Megill ( R )","Curt Casali","Steven Duggar",4400,12.4,2.8
"NYM","SF - Cobb ( R )","J.D. Davis","Robinson Cano",5200,12.4,2.4
"NYM","SF - Cobb ( R )","Luis Guillorme","Robinson Cano",4600,12.4,2.7
"CHC","TB - McClanahan ( L )","Nick Madrigal","Yan Gomes",4400,12.4,2.8
"OAK","BAL - Watkins ( R )","Christian Bethancourt","Sheldon Neuse",4200,12.4,3
"NYM","SF - Cobb ( R )","Dominic Smith","Tomas Nido",4200,12.4,3
"NYM","SF - Cobb ( R )","Brandon Nimmo","Jeff McNeil",6400,12.4,1.9
"NYM","SF - Cobb ( R )","Jeff McNeil","Mark Canha",5800,12.4,2.1
"PIT","@MIL - Lauer ( L )","Hoy Park","Roberto Perez",4600,12.4,2.7
"LAA","@HOU - Garcia ( R )","Anthony Rendon","Kurt Suzuki",5000,12.4,2.5
"OAK","BAL - Watkins ( R )","Sheldon Neuse","Stephen Piscotty",4400,12.4,2.8
"SF","@NYM - Megill ( R )","Joey Bart","Tommy La Stella",5300,12.3,2.3
"BAL","@OAK - Montas ( R )","Ryan McKenna","Trey Mancini",4500,12.3,2.7
"LAA","@HOU - Garcia ( R )","Anthony Rendon","Jack Mayfield",5900,12.3,2.1
"BAL","@OAK - Montas ( R )","Ryan McKenna","Ryan Mountcastle",5100,12.3,2.4
"BAL","@OAK - Montas ( R )","Chris Owings","Trey Mancini",4500,12.3,2.7
"NYM","SF - Cobb ( R )","Nick Plummer","Robinson Cano",4600,12.3,2.7
"CIN","@SD - Manaea ( L )","Colin Moran","Tyler Stephenson",5500,12.3,2.2
"SF","@NYM - Megill ( R )","Curt Casali","Joey Bart",5100,12.3,2.4
"SF","@NYM - Megill ( R )","Luke Williams","Steven Duggar",4400,12.3,2.8
"NYM","SF - Cobb ( R )","Matt Reynolds","Robinson Cano",4600,12.3,2.7
"BAL","@OAK - Montas ( R )","Chris Owings","Ryan Mountcastle",5100,12.3,2.4
"PHI","@COL - Kuhl ( R )","Garrett Stubbs","Simon Muzziotti",5000,12.3,2.5
"BAL","@OAK - Montas ( R )","Anthony Bemboom","Jorge Mateo",4500,12.2,2.7
"ARI","@WAS - Gray ( R )","Jordan Luplow","Sergio Alcantara",4100,12.2,3
"PHI","@COL - Kuhl ( R )","Bryson Stott","Simon Muzziotti",5600,12.2,2.2
"NYM","SF - Cobb ( R )","Brandon Nimmo","Dominic Smith",5700,12.2,2.1
"NYM","SF - Cobb ( R )","Dominic Smith","Mark Canha",5100,12.2,2.4
"CIN","@SD - Manaea ( L )","Aramis Garcia","Kyle Farmer",4500,12.2,2.7
"SF","@NYM - Megill ( R )","Mauricio Dubon","Steven Duggar",4500,12.2,2.7
"NYM","SF - Cobb ( R )","James McCann","Tomas Nido",4500,12.1,2.7
"BAL","@OAK - Montas ( R )","Austin Hays","Kelvin Gutierrez",4700,12.1,2.6
"SF","@NYM - Megill ( R )","Joey Bart","Luke Williams",5100,12.1,2.4
"OAK","BAL - Watkins ( R )","Austin Allen","Sheldon Neuse",4200,12.1,2.9
"WSH","ARI - Bumgarner ( L )","Donovan Casey","Victor Robles",4200,12.1,2.9
"WSH","ARI - Bumgarner ( L )","Lucius Fox","Victor Robles",4200,12.1,2.9
"ATL","@LAD - Kershaw ( L )","Eddie Rosario","Guillermo Heredia",4400,12.1,2.8
"ARI","@WAS - Gray ( R )","Cooper Hummel","Geraldo Perdomo",5000,12.1,2.4
"ARI","@WAS - Gray ( R )","Geraldo Perdomo","Jake McCarthy",4400,12.1,2.7
"ARI","@WAS - Gray ( R )","Geraldo Perdomo","Jose Herrera",4400,12.1,2.7
"CHC","TB - McClanahan ( L )","Seiya Suzuki","Yan Gomes",5300,12,2.3
"SF","@NYM - Megill ( R )","Joey Bart","Mauricio Dubon",5200,12,2.3
"BAL","@OAK - Montas ( R )","Anthony Bemboom","Robinson Chirinos",4200,12,2.9
"COL","PHI - Nola ( R )","Alan Trejo","Sam Hilliard",5000,11.9,2.4
"NYM","SF - Cobb ( R )","Brandon Nimmo","James McCann",6000,11.9,2
"NYM","SF - Cobb ( R )","James McCann","Mark Canha",5400,11.9,2.2
"NYM","SF - Cobb ( R )","J.D. Davis","Jeff McNeil",5500,11.9,2.2
"LAA","@HOU - Garcia ( R )","Brandon Marsh","Matt Duffy",4900,11.9,2.4
"NYM","SF - Cobb ( R )","Jeff McNeil","Luis Guillorme",4900,11.9,2.4
"BAL","@OAK - Montas ( R )","Kelvin Gutierrez","Trey Mancini",4700,11.9,2.5
"CHC","TB - McClanahan ( L )","Jason Heyward","Jonathan Villar",4800,11.9,2.5
"MIL","PIT - Thompson ( R )","Jace Peterson","Victor Caratini",4500,11.9,2.6
"BAL","@OAK - Montas ( R )","Kelvin Gutierrez","Ryan Mountcastle",5300,11.9,2.2
"CIN","@SD - Manaea ( L )","Donovan Solano","Joey Votto",5000,11.9,2.4
"ATL","@LAD - Kershaw ( L )","Dansby Swanson","Guillermo Heredia",4600,11.9,2.6
"LAA","@HOU - Garcia ( R )","Brandon Marsh","Kurt Suzuki",4600,11.8,2.6
"NYM","SF - Cobb ( R )","Tomas Nido","Travis Jankowski",4500,11.8,2.6
"CHC","TB - McClanahan ( L )","Jason Heyward","Rafael Ortega",4700,11.8,2.5
"PIT","@MIL - Lauer ( L )","Jake Marisnick","Josh VanMeter",4300,11.8,2.7
"TB","@CHC - Hendricks ( R )","Harold Ramirez","Taylor Walls",4300,11.8,2.7
"MIL","PIT - Thompson ( R )","Omar Narvaez","Victor Caratini",4200,11.8,2.8
"LAA","@HOU - Garcia ( R )","Brandon Marsh","Jack Mayfield",5500,11.8,2.1
"NYM","SF - Cobb ( R )","Jeff McNeil","Nick Plummer",4900,11.8,2.4
"NYM","SF - Cobb ( R )","Jeff McNeil","Matt Reynolds",4900,11.8,2.4
"NYM","SF - Cobb ( R )","Dominic Smith","J.D. Davis",4800,11.7,2.4
"BAL","@OAK - Montas ( R )","Rougned Odor","Ryan McKenna",4200,11.7,2.8
"CIN","@SD - Manaea ( L )","Aramis Garcia","Mike Moustakas",4200,11.7,2.8
"SD","CIN - Lodolo ( L )","Eric Hosmer","Matt Beaty",4800,11.7,2.4
"NYM","SF - Cobb ( R )","Dominic Smith","Luis Guillorme",4200,11.7,2.8
"OAK","BAL - Watkins ( R )","Cristian Pache","Stephen Vogt",4300,11.7,2.7
"LAD","ATL - Ynoa ( R )","Gavin Lux","Hanser Alberto",5300,11.7,2.2
"BAL","@OAK - Montas ( R )","Chris Owings","Rougned Odor",4200,11.7,2.8
"ARI","@WAS - Gray ( R )","Geraldo Perdomo","Jordan Luplow",4400,11.7,2.7
"HOU","LAA - Lorenzen ( R )","Jeremy Pena","Jose Siri",4600,11.6,2.5
"OAK","BAL - Watkins ( R )","Cristian Pache","Drew Jackson",4300,11.6,2.7
"BAL","@OAK - Montas ( R )","Ramon Urias","Ryan McKenna",4300,11.6,2.7
"PIT","@MIL - Lauer ( L )","Andrew Knapp","Jake Marisnick",4300,11.6,2.7
"CIN","@SD - Manaea ( L )","Colin Moran","Joey Votto",5400,11.6,2.1
"LAA","@HOU - Garcia ( R )","Matt Duffy","Max Stassi",5100,11.6,2.3
"NYM","SF - Cobb ( R )","Brandon Nimmo","Travis Jankowski",6000,11.6,1.9
"NYM","SF - Cobb ( R )","Mark Canha","Travis Jankowski",5400,11.6,2.1
"PIT","@MIL - Lauer ( L )","Ben Gamel","Dan Vogelbach",5600,11.6,2.1
"BAL","@OAK - Montas ( R )","Chris Owings","Ramon Urias",4300,11.6,2.7
"NYM","SF - Cobb ( R )","Dominic Smith","Nick Plummer",4200,11.6,2.8
"OAK","BAL - Watkins ( R )","Christian Bethancourt","Cristian Pache",4300,11.6,2.7
"MIL","PIT - Thompson ( R )","Jace Peterson","Mike Brosseau",4600,11.6,2.5
"NYM","SF - Cobb ( R )","Dominic Smith","Matt Reynolds",4200,11.6,2.8
"OAK","BAL - Watkins ( R )","Cristian Pache","Stephen Piscotty",4500,11.5,2.6
"LAA","@HOU - Garcia ( R )","Kurt Suzuki","Max Stassi",4800,11.5,2.4
"COL","PHI - Nola ( R )","Elias Diaz","Yonathan Daza",5700,11.5,2
"BAL","@OAK - Montas ( R )","Anthony Santander","Ryan McKenna",4800,11.5,2.4
"MIL","PIT - Thompson ( R )","Mike Brosseau","Omar Narvaez",4300,11.5,2.7
"SD","CIN - Lodolo ( L )","Jose Azocar","Jurickson Profar",4800,11.5,2.4
"NYM","SF - Cobb ( R )","J.D. Davis","James McCann",5100,11.5,2.2
"LAA","@HOU - Garcia ( R )","Jack Mayfield","Max Stassi",5700,11.5,2
"BAL","@OAK - Montas ( R )","Anthony Santander","Chris Owings",4800,11.4,2.4
"NYM","SF - Cobb ( R )","James McCann","Luis Guillorme",4500,11.4,2.5
"CIN","@SD - Manaea ( L )","Aramis Garcia","Brandon Drury",4500,11.4,2.5
"COL","PHI - Nola ( R )","Alan Trejo","Dom Nunez",5000,11.3,2.3
"SD","CIN - Lodolo ( L )","C.J. Abrams","Eric Hosmer",5200,11.3,2.2
"NYM","SF - Cobb ( R )","James McCann","Nick Plummer",4500,11.3,2.5
"NYM","SF - Cobb ( R )","James McCann","Matt Reynolds",4500,11.3,2.5
"BAL","@OAK - Montas ( R )","Kelvin Gutierrez","Rougned Odor",4400,11.3,2.6
"OAK","BAL - Watkins ( R )","Austin Allen","Cristian Pache",4300,11.3,2.6
"PIT","@MIL - Lauer ( L )","Diego Castillo","Josh VanMeter",4300,11.3,2.6
"CHC","TB - McClanahan ( L )","Michael Hermosillo","Yan Gomes",4300,11.3,2.6
"SD","CIN - Lodolo ( L )","C.J. Abrams","Matt Beaty",4400,11.2,2.5
"PIT","@MIL - Lauer ( L )","Dan Vogelbach","Hoy Park",5000,11.2,2.2
"BAL","@OAK - Montas ( R )","Kelvin Gutierrez","Ramon Urias",4500,11.2,2.5
"LAA","@HOU - Garcia ( R )","Matt Duffy","Tyler Wade",4400,11.2,2.5
"LAA","@HOU - Garcia ( R )","Matt Duffy","Taylor Ward",4700,11.1,2.4
"ATL","@LAD - Kershaw ( L )","Alex Dickerson","Manny Pina",4200,11.1,2.7
"TB","@CHC - Hendricks ( R )","Brett Phillips","Manuel Margot",4700,11.1,2.4
"PIT","@MIL - Lauer ( L )","Josh VanMeter","Yoshi Tsutsugo",4800,11.1,2.3
"HOU","LAA - Lorenzen ( R )","Aledmys Diaz","Jeremy Pena",4700,11.1,2.4
"NYM","SF - Cobb ( R )","J.D. Davis","Travis Jankowski",5100,11.1,2.2
"NYM","SF - Cobb ( R )","Luis Guillorme","Travis Jankowski",4500,11.1,2.5
"PIT","@MIL - Lauer ( L )","Andrew Knapp","Diego Castillo",4300,11.1,2.6
"PIT","@MIL - Lauer ( L )","Josh VanMeter","Kevin Newman",4700,11.1,2.4
"CIN","@SD - Manaea ( L )","Donovan Solano","Kyle Farmer",4500,11.1,2.5
"LAA","@HOU - Garcia ( R )","Jo Adell","Matt Duffy",4800,11.1,2.3
"LAA","@HOU - Garcia ( R )","Kurt Suzuki","Tyler Wade",4100,11.1,2.7
"CIN","@SD - Manaea ( L )","Aramis Garcia","Jake Fraley",4400,11.1,2.5
"LAA","@HOU - Garcia ( R )","Kurt Suzuki","Taylor Ward",4400,11.1,2.5
"SD","CIN - Lodolo ( L )","Jorge Alfaro","Jose Azocar",4200,11,2.6
"BAL","@OAK - Montas ( R )","Anthony Santander","Kelvin Gutierrez",5000,11,2.2
"HOU","LAA - Lorenzen ( R )","Jason Castro","Jeremy Pena",4600,11,2.4
"LAA","@HOU - Garcia ( R )","Jack Mayfield","Tyler Wade",5000,11,2.2
"LAA","@HOU - Garcia ( R )","Jack Mayfield","Taylor Ward",5300,11,2.1
"LAA","@HOU - Garcia ( R )","Andrew Velazquez","Matt Duffy",4400,11,2.5
"LAA","@HOU - Garcia ( R )","Jo Adell","Kurt Suzuki",4500,11,2.4
"NYM","SF - Cobb ( R )","Nick Plummer","Travis Jankowski",4500,11,2.4
"NYM","SF - Cobb ( R )","Matt Reynolds","Travis Jankowski",4500,11,2.4
"PIT","@MIL - Lauer ( L )","Andrew Knapp","Yoshi Tsutsugo",4800,11,2.3
"LAA","@HOU - Garcia ( R )","Jack Mayfield","Jo Adell",5400,10.9,2
"LAA","@HOU - Garcia ( R )","Andrew Velazquez","Kurt Suzuki",4100,10.9,2.7
"HOU","LAA - Lorenzen ( R )","Jeremy Pena","Joe Perez",4600,10.9,2.4
"PIT","@MIL - Lauer ( L )","Andrew Knapp","Kevin Newman",4700,10.9,2.3
"PIT","@MIL - Lauer ( L )","Ben Gamel","Hoy Park",5200,10.9,2.1
"LAA","@HOU - Garcia ( R )","Andrew Velazquez","Jack Mayfield",5000,10.9,2.2
"CIN","@SD - Manaea ( L )","Colin Moran","Kyle Farmer",4900,10.8,2.2
"ATL","@LAD - Kershaw ( L )","Guillermo Heredia","Orlando Arcia",4400,10.8,2.5
"BAL","@OAK - Montas ( R )","Jorge Mateo","Ryan McKenna",4500,10.8,2.4
"BAL","@OAK - Montas ( R )","Chris Owings","Jorge Mateo",4500,10.7,2.4
"LAD","ATL - Ynoa ( R )","Hanser Alberto","Max Muncy",5500,10.6,1.9
"CIN","@SD - Manaea ( L )","Donovan Solano","Mike Moustakas",4200,10.6,2.5
"BAL","@OAK - Montas ( R )","Robinson Chirinos","Ryan McKenna",4200,10.5,2.5
"MIL","PIT - Thompson ( R )","Keston Hiura","Tyrone Taylor",4300,10.5,2.4
"BAL","@OAK - Montas ( R )","Chris Owings","Robinson Chirinos",4200,10.5,2.5
"CHC","TB - McClanahan ( L )","Nico Hoerner","Yan Gomes",4400,10.4,2.4
"PHI","@COL - Kuhl ( R )","Alec Bohm","Garrett Stubbs",5700,10.4,1.8
"CIN","@SD - Manaea ( L )","Aramis Garcia","Tyler Naquin",4700,10.4,2.2
"PHI","@COL - Kuhl ( R )","Alec Bohm","Bryson Stott",6300,10.4,1.6
"TB","@CHC - Hendricks ( R )","Brett Phillips","Francisco Mejia",4400,10.3,2.4
"COL","PHI - Nola ( R )","Jose Iglesias","Yonathan Daza",5600,10.3,1.8
"CIN","@SD - Manaea ( L )","Colin Moran","Mike Moustakas",4600,10.3,2.2
"BAL","@OAK - Montas ( R )","Jorge Mateo","Kelvin Gutierrez",4700,10.3,2.2
"CIN","@SD - Manaea ( L )","Brandon Drury","Donovan Solano",4500,10.3,2.3
"PIT","@MIL - Lauer ( L )","Cole Tucker","Josh VanMeter",4300,10.2,2.4
"TB","@CHC - Hendricks ( R )","Harold Ramirez","Manuel Margot",4900,10.2,2.1
"PHI","@COL - Kuhl ( R )","Alec Bohm","Simon Muzziotti",5700,10.1,1.8
"BAL","@OAK - Montas ( R )","Kelvin Gutierrez","Robinson Chirinos",4400,10.1,2.3
"HOU","LAA - Lorenzen ( R )","Jose Siri","Martin Maldonado",4200,10,2.4
"CIN","@SD - Manaea ( L )","Brandon Drury","Colin Moran",4900,10,2
"PIT","@MIL - Lauer ( L )","Andrew Knapp","Cole Tucker",4300,10,2.3
"CIN","@SD - Manaea ( L )","Donovan Solano","Jake Fraley",4400,10,2.3
"PIT","@MIL - Lauer ( L )","Josh VanMeter","Roberto Perez",4300,9.9,2.3
"MIL","PIT - Thompson ( R )","Tyrone Taylor","Victor Caratini",4200,9.8,2.3
"COL","PHI - Nola ( R )","Sam Hilliard","Yonathan Daza",5000,9.7,1.9
"PIT","@MIL - Lauer ( L )","Andrew Knapp","Roberto Perez",4300,9.7,2.3
"CIN","@SD - Manaea ( L )","Colin Moran","Jake Fraley",4800,9.7,2
"CHC","TB - McClanahan ( L )","Jonathan Villar","Yan Gomes",4500,9.6,2.1
"HOU","LAA - Lorenzen ( R )","Aledmys Diaz","Martin Maldonado",4300,9.5,2.2
"HOU","LAA - Lorenzen ( R )","Jose Siri","Niko Goodrum",4000,9.5,2.4
"CHC","TB - McClanahan ( L )","Rafael Ortega","Yan Gomes",4400,9.5,2.2
"MIL","PIT - Thompson ( R )","Mike Brosseau","Tyrone Taylor",4300,9.5,2.2
"HOU","LAA - Lorenzen ( R )","Jason Castro","Martin Maldonado",4200,9.4,2.2
"TB","@CHC - Hendricks ( R )","Francisco Mejia","Harold Ramirez",4600,9.4,2
"CIN","@SD - Manaea ( L )","Donovan Solano","Tyler Naquin",4700,9.3,2
"HOU","LAA - Lorenzen ( R )","Joe Perez","Martin Maldonado",4200,9.3,2.2
"COL","PHI - Nola ( R )","Dom Nunez","Yonathan Daza",5000,9.1,1.8
"CIN","@SD - Manaea ( L )","Colin Moran","Tyler Naquin",5100,9,1.8
"HOU","LAA - Lorenzen ( R )","Aledmys Diaz","Niko Goodrum",4100,9,2.2
"HOU","LAA - Lorenzen ( R )","Jason Castro","Niko Goodrum",4000,8.9,2.2
"ATL","@LAD - Kershaw ( L )","Alex Dickerson","Guillermo Heredia",4200,8.8,2.1
"HOU","LAA - Lorenzen ( R )","Joe Perez","Niko Goodrum",4000,8.8,2.2
"SD","CIN - Lodolo ( L )","Eric Hosmer","Jose Azocar",4800,8.7,1.8
"PIT","@MIL - Lauer ( L )","Dan Vogelbach","Josh VanMeter",4700,8.7,1.8
"ARI","@WAS - Gray ( R )","Cooper Hummel","Yonny Hernandez",4600,8.7,1.9
"ARI","@WAS - Gray ( R )","Jake McCarthy","Yonny Hernandez",4000,8.7,2.2
"ARI","@WAS - Gray ( R )","Jose Herrera","Yonny Hernandez",4000,8.7,2.2
"SD","CIN - Lodolo ( L )","Jose Azocar","Matt Beaty",4000,8.6,2.1
"OAK","BAL - Watkins ( R )","Kevin Smith","Stephen Vogt",4100,8.6,2.1
"PIT","@MIL - Lauer ( L )","Andrew Knapp","Dan Vogelbach",4700,8.5,1.8
"OAK","BAL - Watkins ( R )","Drew Jackson","Kevin Smith",4100,8.5,2.1
"CHC","TB - McClanahan ( L )","Jason Heyward","Yan Gomes",4300,8.5,2
"OAK","BAL - Watkins ( R )","Christian Bethancourt","Kevin Smith",4100,8.4,2.1
"OAK","BAL - Watkins ( R )","Kevin Smith","Stephen Piscotty",4300,8.4,2
"PIT","@MIL - Lauer ( L )","Ben Gamel","Josh VanMeter",4900,8.4,1.7
"ATL","@LAD - Kershaw ( L )","Guillermo Heredia","Manny Pina",4000,8.4,2.1
"ARI","@WAS - Gray ( R )","Jordan Luplow","Yonny Hernandez",4000,8.3,2.1
"SD","CIN - Lodolo ( L )","C.J. Abrams","Jose Azocar",4400,8.2,1.9
"PIT","@MIL - Lauer ( L )","Andrew Knapp","Ben Gamel",4900,8.2,1.7
"OAK","BAL - Watkins ( R )","Austin Allen","Kevin Smith",4100,8.1,2
"PIT","@MIL - Lauer ( L )","Hoy Park","Josh VanMeter",4300,8,1.9
"WSH","ARI - Bumgarner ( L )","Riley Adams","Yadiel Hernandez",4600,7.9,1.7
"PIT","@MIL - Lauer ( L )","Andrew Knapp","Hoy Park",4300,7.8,1.8
"COL","PHI - Nola ( R )","Alan Trejo","Yonathan Daza",5000,7.8,1.6
"WSH","ARI - Bumgarner ( L )","Donovan Casey","Yadiel Hernandez",4600,7.5,1.6
"WSH","ARI - Bumgarner ( L )","Lucius Fox","Yadiel Hernandez",4600,7.5,1.6
"LAD","ATL - Ynoa ( R )","Austin Barnes","Hanser Alberto",4100,7.4,1.8
"TB","@CHC - Hendricks ( R )","Brett Phillips","Harold Ramirez",4200,7.2,1.7
"NYM","SF - Cobb ( R )","Brandon Nimmo","Tomas Nido",5500,7.2,1.3
"NYM","SF - Cobb ( R )","Mark Canha","Tomas Nido",4900,7.2,1.5
"NYM","SF - Cobb ( R )","Brandon Nimmo","Mark Canha",6400,7,1.1
"BAL","@OAK - Montas ( R )","Anthony Bemboom","Ryan McKenna",4000,6.9,1.7
"BAL","@OAK - Montas ( R )","Anthony Bemboom","Chris Owings",4000,6.9,1.7
"WSH","ARI - Bumgarner ( L )","Donovan Casey","Riley Adams",4000,6.8,1.7
"WSH","ARI - Bumgarner ( L )","Lucius Fox","Riley Adams",4000,6.8,1.7
"CIN","@SD - Manaea ( L )","Aramis Garcia","Donovan Solano",4000,6.8,1.7
"OAK","BAL - Watkins ( R )","Drew Jackson","Stephen Vogt",4000,6.8,1.7
"NYM","SF - Cobb ( R )","J.D. Davis","Tomas Nido",4600,6.7,1.5
"OAK","BAL - Watkins ( R )","Christian Bethancourt","Stephen Vogt",4000,6.7,1.7
"NYM","SF - Cobb ( R )","Luis Guillorme","Tomas Nido",4000,6.7,1.7
"MIL","PIT - Thompson ( R )","Keston Hiura","Victor Caratini",4300,6.7,1.6
"OAK","BAL - Watkins ( R )","Stephen Piscotty","Stephen Vogt",4200,6.7,1.6
"OAK","BAL - Watkins ( R )","Christian Bethancourt","Drew Jackson",4000,6.6,1.7
"OAK","BAL - Watkins ( R )","Drew Jackson","Stephen Piscotty",4200,6.6,1.6
"NYM","SF - Cobb ( R )","Nick Plummer","Tomas Nido",4000,6.6,1.6
"NYM","SF - Cobb ( R )","Matt Reynolds","Tomas Nido",4000,6.6,1.6
"OAK","BAL - Watkins ( R )","Christian Bethancourt","Stephen Piscotty",4200,6.5,1.6
"NYM","SF - Cobb ( R )","Brandon Nimmo","J.D. Davis",6100,6.5,1.1
"NYM","SF - Cobb ( R )","J.D. Davis","Mark Canha",5500,6.5,1.2
"BAL","@OAK - Montas ( R )","Anthony Bemboom","Kelvin Gutierrez",4200,6.5,1.5
"CIN","@SD - Manaea ( L )","Aramis Garcia","Colin Moran",4400,6.5,1.5
"NYM","SF - Cobb ( R )","Brandon Nimmo","Luis Guillorme",5500,6.5,1.2
"NYM","SF - Cobb ( R )","Luis Guillorme","Mark Canha",4900,6.5,1.3
"WSH","ARI - Bumgarner ( L )","Donovan Casey","Lucius Fox",4000,6.4,1.6
"OAK","BAL - Watkins ( R )","Austin Allen","Stephen Vogt",4000,6.4,1.6
"ARI","@WAS - Gray ( R )","Cooper Hummel","Jake McCarthy",4600,6.4,1.4
"ARI","@WAS - Gray ( R )","Cooper Hummel","Jose Herrera",4600,6.4,1.4
"ARI","@WAS - Gray ( R )","Jake McCarthy","Jose Herrera",4000,6.4,1.6
"MIL","PIT - Thompson ( R )","Keston Hiura","Mike Brosseau",4400,6.4,1.4
"NYM","SF - Cobb ( R )","Brandon Nimmo","Nick Plummer",5500,6.4,1.2
"NYM","SF - Cobb ( R )","Mark Canha","Nick Plummer",4900,6.4,1.3
"NYM","SF - Cobb ( R )","Brandon Nimmo","Matt Reynolds",5500,6.3,1.2
"NYM","SF - Cobb ( R )","Mark Canha","Matt Reynolds",4900,6.3,1.3
"OAK","BAL - Watkins ( R )","Austin Allen","Drew Jackson",4000,6.3,1.6
"SF","@NYM - Megill ( R )","Austin Slater","Tommy La Stella",4400,6.3,1.4
"OAK","BAL - Watkins ( R )","Austin Allen","Christian Bethancourt",4000,6.3,1.6
"HOU","LAA - Lorenzen ( R )","Aledmys Diaz","Jose Siri",4100,6.3,1.5
"SF","@NYM - Megill ( R )","Austin Slater","Curt Casali",4200,6.3,1.5
"OAK","BAL - Watkins ( R )","Austin Allen","Stephen Piscotty",4200,6.2,1.5
"HOU","LAA - Lorenzen ( R )","Jason Castro","Jose Siri",4000,6.2,1.5
"SF","@NYM - Megill ( R )","Austin Slater","Luke Williams",4200,6.1,1.5
"HOU","LAA - Lorenzen ( R )","Joe Perez","Jose Siri",4000,6.1,1.5
"SF","@NYM - Megill ( R )","Curt Casali","Tommy La Stella",4200,6,1.4
"NYM","SF - Cobb ( R )","J.D. Davis","Luis Guillorme",4600,6,1.3
"SF","@NYM - Megill ( R )","Austin Slater","Mauricio Dubon",4300,6,1.4
"ARI","@WAS - Gray ( R )","Cooper Hummel","Jordan Luplow",4600,6,1.3
"ARI","@WAS - Gray ( R )","Jake McCarthy","Jordan Luplow",4000,6,1.5
"ARI","@WAS - Gray ( R )","Jordan Luplow","Jose Herrera",4000,6,1.5
"NYM","SF - Cobb ( R )","J.D. Davis","Nick Plummer",4600,5.9,1.3
"SF","@NYM - Megill ( R )","Luke Williams","Tommy La Stella",4200,5.9,1.4
"NYM","SF - Cobb ( R )","J.D. Davis","Matt Reynolds",4600,5.9,1.3
"NYM","SF - Cobb ( R )","Luis Guillorme","Nick Plummer",4000,5.9,1.5
"NYM","SF - Cobb ( R )","Luis Guillorme","Matt Reynolds",4000,5.9,1.5
"SF","@NYM - Megill ( R )","Curt Casali","Luke Williams",4000,5.8,1.5
"SF","@NYM - Megill ( R )","Mauricio Dubon","Tommy La Stella",4300,5.8,1.3
"NYM","SF - Cobb ( R )","Matt Reynolds","Nick Plummer",4000,5.7,1.4
"SF","@NYM - Megill ( R )","Curt Casali","Mauricio Dubon",4100,5.7,1.4
"MIL","PIT - Thompson ( R )","Mike Brosseau","Victor Caratini",4300,5.7,1.3
"HOU","LAA - Lorenzen ( R )","Aledmys Diaz","Jason Castro",4100,5.7,1.4
"SF","@NYM - Megill ( R )","Luke Williams","Mauricio Dubon",4100,5.6,1.4
"HOU","LAA - Lorenzen ( R )","Aledmys Diaz","Joe Perez",4100,5.5,1.4
"HOU","LAA - Lorenzen ( R )","Jason Castro","Joe Perez",4000,5.4,1.4
"BAL","@OAK - Montas ( R )","Chris Owings","Ryan McKenna",4000,5.4,1.4
"CIN","@SD - Manaea ( L )","Colin Moran","Donovan Solano",4400,5.4,1.2
"LAA","@HOU - Garcia ( R )","Kurt Suzuki","Matt Duffy",4300,5.3,1.2
"PIT","@MIL - Lauer ( L )","Andrew Knapp","Josh VanMeter",4000,5.3,1.3
"LAA","@HOU - Garcia ( R )","Jack Mayfield","Matt Duffy",5200,5.3,1
"LAA","@HOU - Garcia ( R )","Jack Mayfield","Kurt Suzuki",4900,5.2,1.1
"BAL","@OAK - Montas ( R )","Kelvin Gutierrez","Ryan McKenna",4200,5,1.2
"BAL","@OAK - Montas ( R )","Chris Owings","Kelvin Gutierrez",4200,5,1.2
NA,NA,NA,"Brandon Lowe",NA,NA,NA
NA,NA,NA,"Andrew McCutchen",NA,NA,NA
NA,NA,NA,"Adam Duvall",NA,NA,NA
NA,NA,NA,"Austin Nola",NA,NA,NA
NA,NA,NA,"Carson Kelly",NA,NA,NA
NA,NA,NA,"Clint Frazier",NA,NA,NA
NA,NA,NA,"Alcides Escobar",NA,NA,NA
NA,NA,NA,"Andrew Velazquez",NA,NA,NA
NA,NA,NA,"Alan Trejo",NA,NA,NA
NA,NA,NA,"Austin Barnes",NA,NA,NA
NA,NA,NA,"Anthony Bemboom",NA,NA,NA
NA,NA,NA,"Alec Bohm",NA,NA,NA
NA,NA,NA,"Aramis Garcia",NA,NA,NA
NA,NA,NA,"Brandon Nimmo",NA,NA,NA
NA,NA,NA,"Austin Slater",NA,NA,NA
NA,NA,NA,"Austin Allen",NA,NA,NA
NA,NA,NA,"Aledmys Diaz",NA,NA,NA
NA,NA,NA,"Andrew Knapp",NA,NA,NA
